,Phase,Phase #,Date,Day,Plot,Distance,# Evaluators,Start Time,End Time,Encounter time,Long E,Lat (N),Height,Zone,Family,Genus,Species,Location (m),Location Type,Behavior,Mass,Body Length,Tail Length,Photo Code,Hyssop Code,Capture Code,Additional Obs,Year,Month,Date2,OPE,Rain,S_fuel,S_hour,S_hr/pp,S_peeps,flights,Temp,Hum,Luna,Elev
266,AB,5,2016-07-12,5,5,1000,6.0,19:16:00,19:36:00,19:32:00,281481.0,8563353.0,826.0,19L,Leptodactylidae,Adenomera,andreae,0.0,suelo,activo,0.79,20.1,,,5Bd068,,GPS aproximado,2016,7,12,2.0,0.0,100.0,0.0,0.0,99.0,0.0,23.5,,0.52,826.25
267,RI,4,2015-07-22,9,40,250,3.0,19:24:00,20:04:00,19:57:00,282061.0,8562838.0,960.0,,Bufonidae,Rhinella,tacana,0.3,hoja,alerta,3.25,32.0,,,4Bd127,,,2015,7,22,6.0,0.0,840.0,1188.0,11.0,108.0,0.0,17.25,102.162,0.32,962.0
268,RI,4,2015-07-22,9,40,250,3.0,19:24:00,20:04:00,19:43:00,282050.0,8562827.0,962.0,,Bufonidae,Rhinella,tacana,0.9,bambu,cantando,1.9,29.0,,,4Bd126,,,2015,7,22,6.0,0.0,840.0,1188.0,11.0,108.0,0.0,17.25,102.162,0.32,962.0
269,RI,4,2015-07-22,9,40,250,3.0,19:24:00,20:04:00,19:29:00,282061.0,8562816.0,963.0,,Craugastoridae,Pristimantis,danae,0.6,hoja,alerta,1.75,27.0,,,4Bd128,,,2015,7,22,6.0,0.0,840.0,1188.0,11.0,108.0,0.0,17.25,102.162,0.32,962.0
270,RI,4,2015-07-14,1,26,500,4.0,19:25:00,19:55:00,17:36:00,281789.984283526,8562860.78083993,934.572083,19L,Craugastoridae,Pristimantis,danae,2.0,hoja,cantando,1.63,25.9,,,4Bd007,154471,,2015,7,14,6.0,0.0,491.0,1221.0,11.0,111.0,4.0,21.647,97.65,0.04,934.25
271,RI,4,2015-07-14,1,26,500,4.0,19:25:00,19:55:00,17:41:00,,,,,Craugastoridae,Pristimantis,ockendeni,1.0,hoja,alerta,0.75,22.4,,,4Bd006,,,2015,7,14,6.0,0.0,491.0,1221.0,11.0,111.0,4.0,21.647,97.65,0.04,934.25
272,RI,4,2015-07-21,8,50,150,5.0,19:29:00,19:53:00,19:45:00,282137.0,8562600.0,1000.0,,Bufonidae,Rhinella,gr margaritifera,0.2,hoja,alerta,5.15,40.5,,,4Bd110,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,17.5,102.4,0.23,1023.75
273,RI,4,2015-07-21,8,50,150,5.0,19:29:00,19:53:00,19:50:00,,,,,Craugastoridae,Pristimantis,danae,1.5,hoja,alerta,1.15,23.5,,,4Bd106,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,17.5,102.4,0.23,1023.75
274,RI,4,2015-07-21,8,50,150,5.0,19:29:00,19:53:00,19:40:00,282137.0,8562613.0,998.0,,Bufonidae,Rhinella,tacana,0.3,hoja,alerta,1.0,21.7,,,4Bd107,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,17.5,102.4,0.23,1023.75
275,RI,4,2015-07-21,8,50,150,5.0,19:29:00,19:53:00,19:30:00,282137.0,8562600.0,1000.0,,Craugastoridae,Noblella,sp,0.0,hojarasca,activo,0.3,10.9,,,4Bd109,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,17.5,102.4,0.23,1023.75
276,RI,4,2015-07-21,8,50,150,5.0,19:29:00,19:53:00,19:52:00,282140.0,8562626.0,1000.0,19L,Craugastoridae,Pristimantis,gagliardi,0.1,hoja,alerta,0.25,12.7,,,4Bd108,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,17.5,102.4,0.23,1023.75
277,AB,5,2016-07-14,6,49,150,5.0,19:32:00,19:56:00,19:34:00,282144.0,8562511.0,1033.0,19L,Leptodactylidae,Adenomera,andreae,0.0,suelo,saltando,0.69,18.4,,,5Bd082,,GPS aproximado,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,23.5,,0.7,1031.75
278,AB,5,2016-07-14,6,49,150,5.0,19:32:00,19:56:00,19:43:00,282165.0,8562512.0,969.0,19L,Bufonidae,Rhinella,tacana,0.3,hoja,activo,0.52,17.9,,,5Bd085,,,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,23.5,,0.7,1031.75
279,AB,5,2016-07-14,6,49,150,5.0,19:32:00,19:56:00,19:53:00,282150.0,8562531.0,1015.0,19L,Craugastoridae,Noblella,sp,0.0,suelo,saltando,0.17,11.3,,,5Bd083,,,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,23.5,,0.7,1031.75
280,AB,5,2016-07-14,6,49,150,5.0,19:32:00,19:56:00,19:53:00,282150.0,8562531.0,1015.0,19L,Craugastoridae,Noblella,sp,0.0,suelo,saltando,0.1,9.3,,,5Bd084,,,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,23.5,,0.7,1031.75
281,EC,1,2014-06-22,5,30,500,3.0,19:33:00,20:13:00,19:33:00,-71.0105989594012,-12.9906320292502,918.424927,19L,Bufonidae,Rhinella,tacana,0.5,en hoja,atento,3.02,31.92,,,Bd072,,,2014,6,22,4.0,0.0,0.0,900.0,11.11111111111111,81.0,9.0,19.0,99.0,0.25,938.0
282,EC,1,2014-06-22,5,30,500,3.0,19:33:00,20:13:00,19:37:00,-71.010654028505,-12.9906590189784,918.278625,19L,Leptodactylidae,Adenomera,andreae,0.0,en hojarasca,saltando,1.04,24.08,,,Bd073,,,2014,6,22,4.0,0.0,0.0,900.0,11.11111111111111,81.0,9.0,19.0,99.0,0.25,938.0
283,EC,1,2014-06-22,5,30,500,3.0,19:33:00,20:13:00,20:02:00,-71.0105260368436,-12.9905959870666,920.704956,19L,Craugastoridae,Pristimantis,gagliardi,0.15,en hoja,saltando,0.48,17.81,,,Bd070,,,2014,6,22,4.0,0.0,0.0,900.0,11.11111111111111,81.0,9.0,19.0,99.0,0.25,938.0
284,EC,1,2014-06-22,5,30,500,3.0,19:33:00,20:13:00,20:12:00,-71.0104599874466,-12.9905519820749,921.067870999999,19L,Craugastoridae,Noblella,sp,0.1,en hoja,saltando,0.1,10.02,,,Bd071,,Con foto,2014,6,22,4.0,0.0,0.0,900.0,11.11111111111111,81.0,9.0,19.0,99.0,0.25,938.0
285,EC,1,2014-06-19,2,31,500,3.0,19:35:00,20:15:00,19:37:00,-71.0103439819067,-12.9897820204496,914.918396,19L,Leptodactylidae,Adenomera,andreae,0.0,en el suelo,saltando,0.85,21.13,,,Bd018,,,2014,6,19,4.0,0.0,0.0,930.0,22.142857142857142,42.0,6.0,18.0,99.0,0.57,916.25
286,AB,5,2016-07-08,1,37,250,4.0,19:36:00,20:06:00,20:03:00,282012.0,8562645.0,982.0,19L,Craugastoridae,Noblella,sp,0.0,suelo,saltando,0.01,7.1,,,5Bd002,,,2016,7,8,2.0,0.0,80.0,0.0,0.0,99.0,7.0,,,0.16,998.5
287,AB,5,2016-07-08,1,37,250,4.0,19:36:00,20:06:00,20:03:00,282006.0,8562622.0,906.0,19L,Bufonidae,Rhinella,gr margaritifera,0.5,hoja,alerta,4.28,39.0,,,5Bd001,,,2016,7,8,2.0,0.0,80.0,0.0,0.0,99.0,7.0,,,0.16,998.5
288,LC,2,2014-10-07,12,8,1000,4.0,19:36:00,20:06:00,19:43:00,,,,19L,Craugastoridae,Pristimantis,gagliardi,0.0,en hojarasca,saltando,0.23,13.5,,,2Bd158,,,2014,10,7,15.0,0.0,452.0,2320.0,12.020725388601036,193.0,9.0,21.0,98.055,0.98,820.75
289,DR,3,2015-02-01,2,26,500,4.0,19:37:00,20:07:00,19:43:00,281790.0,8562874.0,1026.0,19L,Craugastoridae,Pristimantis,aff altamazonica,0.15,hoja,atento,0.14,11.0,,107-5015/107-5025,3Bd011,,Despejado con presencia de luna llena,2015,2,1,8.0,3.0,150.0,950.0,13.571428571428571,70.0,15.0,19.5,102.0,0.93,934.25
290,DR,3,2015-02-03,4,41,250,4.0,19:40:00,20:10:00,19:54:00,,,,,Bufonidae,Rhinella,tacana,0.8,hoja,activo,2.15,28.9,,,3Bd051,,Una hora de lluvia moderada 16:30 - 17:50,2015,2,3,8.0,0.5,280.0,910.0,13.582089552238806,67.0,15.0,21.0,99.0,0.99,956.0
291,DR,3,2015-02-03,4,41,250,4.0,19:40:00,20:10:00,20:02:00,282080.0,8562867.0,1041.0,19L,Bufonidae,Rhinella,tacana,0.3,hoja,alerta,1.53,25.5,,,3Bd050,,Una hora de lluvia moderada 16:30 - 17:50,2015,2,3,8.0,0.5,280.0,910.0,13.582089552238806,67.0,15.0,21.0,99.0,0.99,956.0
292,DR,3,2015-02-03,4,41,250,4.0,19:40:00,20:10:00,19:51:00,282059.0,8562873.0,957.0,19L,Craugastoridae,Pristimantis,ockendeni,0.5,hoja,alerta,0.97,21.7,,,3Bd053,,Una hora de lluvia moderada 16:30 - 17:50,2015,2,3,8.0,0.5,280.0,910.0,13.582089552238806,67.0,15.0,21.0,99.0,0.99,956.0
293,DR,3,2015-02-03,4,41,250,4.0,19:40:00,20:10:00,19:42:00,282075.0,8562851.0,953.0,19L,Craugastoridae,Pristimantis,gagliardi,0.2,hoja,atento,0.27,13.9,,,3Bd052,,Una hora de lluvia moderada 16:30 - 17:50,2015,2,3,8.0,0.5,280.0,910.0,13.582089552238806,67.0,15.0,21.0,99.0,0.99,956.0
294,RI,4,2015-07-16,3,32,500,5.0,19:41:00,20:05:00,19:50:00,281961.646352474,8563178.28249855,868.532043,19L,Craugastoridae,Pristimantis,danae,1.2,tallo,alerta,1.41,24.2,,,4Bd043,,,2015,7,16,6.0,0.0,623.0,1254.0,11.0,114.0,0.0,18.5,102.645,0.0,878.25
295,RI,4,2015-07-16,3,32,500,5.0,19:41:00,20:05:00,20:02:00,282072.0,8562855.0,832.0,19L,Craugastoridae,Pristimantis,danae,1.5,tallo,activo,1.3,23.8,,,4Bd042,,,2015,7,16,6.0,0.0,623.0,1254.0,11.0,114.0,0.0,18.5,102.645,0.0,878.25
296,LC,2,2014-10-05,10,50,150,3.0,19:45:00,20:25:00,21:47:00,,,,,Bufonidae,Rhinella,tacana,0.0,en hojarasca,caminando,2.48,33.7,,,2Bd118,,,2014,10,5,15.0,0.0,442.0,2280.0,11.813471502590673,193.0,12.0,22.5,92.128,0.86,1023.75
297,LC,2,2014-10-05,10,50,150,,19:45:00,20:25:00,21:48:00,,,,19L,Craugastoridae,Noblella,sp,10.0,sobre hoja,alerta,0.29,12.8,,,2Bd119,,,2014,10,5,15.0,0.0,442.0,2280.0,11.813471502590673,193.0,12.0,22.5,92.128,0.86,1023.75
298,EC,1,2014-06-25,7,49,150,3.0,19:46:00,20:26:00,20:25:00,-71.0084700398147,-12.9953940398991,1044.756226,19L,Bufonidae,Rhinella,tacana,1.5,en hoja,atento,1.87,28.0,,,Bd120,,,2014,6,25,4.0,5.5,0.0,980.0,11.529411764705882,85.0,3.0,20.0,102.0,0.05,1031.75
299,EC,1,2014-06-25,7,49,150,3.0,19:46:00,20:26:00,19:52:00,-71.0085759870707,-12.9953429941087,1037.15331999999,19L,Craugastoridae,Pristimantis,danae,0.3,en tallo,saltando,1.25,25.68,,,Bd116,,,2014,6,25,4.0,5.5,0.0,980.0,11.529411764705882,85.0,3.0,20.0,102.0,0.05,1031.75
300,EC,1,2014-06-25,7,49,150,3.0,19:46:00,20:26:00,20:22:00,-71.0084700398147,-12.9953940398991,1044.756226,19L,Bufonidae,Rhinella,tacana,1.5,en hoja,activo,1.23,27.3,,,Bd118,,,2014,6,25,4.0,5.5,0.0,980.0,11.529411764705882,85.0,3.0,20.0,102.0,0.05,1031.75
301,EC,1,2014-06-25,7,49,150,3.0,19:46:00,20:26:00,20:10:00,-71.0086019709706,-12.9953659605234,1037.713623,19L,Bufonidae,Rhinella,tacana,0.8,en hoja,activo,0.74,21.6,,,Bd121,,,2014,6,25,4.0,5.5,0.0,980.0,11.529411764705882,85.0,3.0,20.0,102.0,0.05,1031.75
302,EC,1,2014-06-25,7,49,150,3.0,19:46:00,20:26:00,20:23:00,-71.0084700398147,-12.9953940398991,1044.756226,19L,Craugastoridae,Pristimantis,aff pharangobates,0.4,en hoja,activo,0.72,21.0,,,Bd114,,,2014,6,25,4.0,5.5,0.0,980.0,11.529411764705882,85.0,3.0,20.0,102.0,0.05,1031.75
303,EC,1,2014-06-25,7,49,150,3.0,19:46:00,20:26:00,20:19:00,-71.0085420403629,-12.9952640365809,1042.39111299999,19L,Bufonidae,Rhinella,tacana,2.0,en rama,activo,0.64,19.32,,,Bd122,,,2014,6,25,4.0,5.5,0.0,980.0,11.529411764705882,85.0,3.0,20.0,102.0,0.05,1031.75
304,EC,1,2014-06-25,7,49,150,3.0,19:46:00,20:26:00,19:48:00,-71.0085039865225,-12.9954040143638,1037.51647899999,19L,Bufonidae,Rhinella,tacana,1.7,en hoja,activo,0.26,14.02,,,Bd113,,,2014,6,25,4.0,5.5,0.0,980.0,11.529411764705882,85.0,3.0,20.0,102.0,0.05,1031.75
305,EC,1,2014-06-25,7,49,150,3.0,19:46:00,20:26:00,19.55,-71.0085360053926,-12.9952999949455,1038.886475,19L,Bufonidae,Rhinella,tacana,1.7,en helecho,activo,0.23,13.92,,,Bd115,,,2014,6,25,4.0,5.5,0.0,980.0,11.529411764705882,85.0,3.0,20.0,102.0,0.05,1031.75
306,EC,1,2014-06-25,7,49,150,3.0,19:46:00,20:26:00,19:53:00,-71.0085120331496,-12.995369983837,1037.276001,19L,Bufonidae,Rhinella,tacana,0.3,en hoja,activo,0.22,13.4,,,Bd119,,,2014,6,25,4.0,5.5,0.0,980.0,11.529411764705882,85.0,3.0,20.0,102.0,0.05,1031.75
307,EC,1,2014-06-25,7,49,150,3.0,19:46:00,20:26:00,19:49:00,-71.0085759870707,-12.9953429941087,1037.15331999999,19L,Craugastoridae,Pristimantis,gagliardi,0.4,en hoja,activo,0.18,12.21,,,Bd117,,,2014,6,25,4.0,5.5,0.0,980.0,11.529411764705882,85.0,3.0,20.0,102.0,0.05,1031.75
308,DR,3,2015-02-06,7,29,500,5.0,19:46:00,20:10:00,19:56:00,28207.0,8562829.0,949.0,19L,Craugastoridae,Pristimantis,danae,0.8,tronco,activo,3.39,35.4,,,3Bd152,,Nublado con truenos,2015,2,6,7.0,0.0,140.0,870.0,13.80952380952381,63.0,2.0,22.0,100.0,0.96,934.0
309,AB,5,2016-07-15,7,33,500,5.0,19:46:00,20:10:00,20:02:00,281996.0,8563222.0,895.0,19L,Bufonidae,Rhinella,tacana,0.0,suelo,saltando,0.97,22.2,,,5Bd116,,,2016,7,15,2.0,0.0,105.0,0.0,0.0,100.0,4.0,21.5,,0.78,868.5
310,AB,5,2016-07-15,7,33,500,5.0,19:46:00,20:10:00,20:02:00,281996.0,8563222.0,895.0,19L,Craugastoridae,Pristimantis,ockendeni,0.0,suelo,saltando,0.19,14.8,,,5Bd117,,,2016,7,15,2.0,0.0,105.0,0.0,0.0,100.0,4.0,21.5,,0.78,868.5
311,DR,3,2015-02-06,7,29,500,5.0,19:46:00,20:10:00,20:04:00,281906.0,8562993.0,1093.0,19L,Bufonidae,Rhinella,tacana,0.3,hoja,atento,0.18,13.8,,,3Bd153,,Nublado con truenos,2015,2,6,7.0,0.0,140.0,870.0,13.80952380952381,63.0,2.0,22.0,100.0,0.96,934.0
312,AB,5,2016-07-15,7,33,500,5.0,19:46:00,20:10:00,20:06:00,282151.0,8562978.0,958.0,19L,Craugastoridae,Pristimantis,gagliardi,0.1,hoja,atento,0.15,12.6,,,5Bd118,,,2016,7,15,2.0,0.0,105.0,0.0,0.0,100.0,4.0,21.5,,0.78,868.5
313,AB,5,2016-10-07,3,27,500,5.0,19:47:00,20:11:00,20:03:00,281847.0,8562946.0,927.0,19L,Bufonidae,Rhinella,tacana,0.0,suelo,saltando,1.63,25.7,,,5Bd040,,GPS aproximado,2016,10,7,,,,99.0,1.98,50.0,0.0,20.5,,0.33,928.0
314,AB,5,2016-10-07,3,27,500,5.0,19:47:00,20:11:00,19:50:00,281870.0,8562923.0,931.0,19L,Bufonidae,Rhinella,tacana,0.5,hoja,activo,1.35,24.5,,,5Bd039,,,2016,10,7,,,,99.0,1.98,50.0,0.0,20.5,,0.33,928.0
315,AB,5,2016-09-07,2,3,1000,5.0,19:48:00,20:12:00,20:09:00,281413.0,8563208.0,830.0,19L,Craugastoridae,Pristimantis,gagliardi,0.5,hoja,alerta,0.48,18.0,,,5Bd028,,GPS aproximado,2016,9,7,2.0,0.0,80.0,0.0,0.0,67.0,0.0,21.0,,0.24,831.75
316,AB,5,2016-09-07,2,3,1000,5.0,19:48:00,20:12:00,19:56:00,281416.0,8563211.0,831.0,19L,Craugastoridae,Noblella,sp,0.0,suelo,saltando,0.12,9.9,,,5Bd027,,GPS aproximado,2016,9,7,2.0,0.0,80.0,0.0,0.0,67.0,0.0,21.0,,0.24,831.75
317,AB,5,2016-09-07,2,3,1000,5.0,19:48:00,20:12:00,20:03:00,281413.0,8563208.0,830.0,19L,Craugastoridae,Noblella,sp,0.0,suelo,activo,0.12,10.0,,,5Bd029,,GPS aproximado,2016,9,7,2.0,0.0,80.0,0.0,0.0,67.0,0.0,21.0,,0.24,831.75
318,DR,3,2015-02-09,10,7,1000,5.0,19:51:00,20:14:00,20:00:00,281561.0,8563439.0,793.0,19L,Craugastoridae,Pristimantis,gagliardi,1.2,hoja,alerta,0.38,15.8,,,3Bd202,,Garua,2015,2,9,6.0,0.0,205.0,750.0,13.392857142857142,56.0,14.0,21.0,104.0,0.77,808.25
319,DR,3,2015-02-09,10,7,1000,5.0,19:51:00,20:14:00,20:09:00,281542.0,8563438.0,796.0,19L,Craugastoridae,Pristimantis,ockendeni,0.1,hoja,atento,0.03,7.6,,,3Bd201,,Garua,2015,2,9,6.0,0.0,205.0,750.0,13.392857142857142,56.0,14.0,21.0,104.0,0.77,808.25
320,LC,2,2014-09-27,2,37,250,,19:55:00,20:35:00,20:20:00,8562757.0,282025.0,960.0,19L,Bufonidae,Rhinella,tacana,70.0,sobre hoja,cantando,2.05,29.7,,,2Bd019,,,2014,9,27,15.0,4.5,303.0,2350.0,12.176165803108809,193.0,1.0,20.0,119.255,0.08,998.5
321,LC,2,2014-09-27,2,37,250,,19:55:00,20:35:00,20:14:00,,,,19L,Craugastoridae,Pristimantis,danae,200.0,sobre tallo de una liana,cantando,1.55,25.1,,,2Bd021,,,2014,9,27,15.0,4.5,303.0,2350.0,12.176165803108809,193.0,1.0,20.0,119.255,0.08,998.5
322,LC,2,2014-09-27,2,37,250,,19:55:00,20:35:00,20:15:00,,,,19L,Craugastoridae,Pristimantis,danae,130.0,sobre rama de un arbol delgado,cantando,1.55,25.7,,,2Bd020,,,2014,9,27,15.0,4.5,303.0,2350.0,12.176165803108809,193.0,1.0,20.0,119.255,0.08,998.5
323,LC,2,2014-09-27,2,37,250,3.0,19:55:00,20:35:00,20:05:00,8562754.0,282018.0,965.0,19L,Bufonidae,Rhinella,tacana,10.0,sobre hoja,cantando,1.2,23.3,,,2Bd018,,,2014,9,27,15.0,4.5,303.0,2350.0,12.176165803108809,193.0,1.0,20.0,119.255,0.08,998.5
324,LC,2,2014-09-27,2,37,250,,19:55:00,20:35:00,20:17:00,,,,,Bufonidae,Rhinella,tacana,150.0,sobre hoja de una trepadora,activo,0.75,18.8,,,2Bd022,,,2014,9,27,15.0,4.5,303.0,2350.0,12.176165803108809,193.0,1.0,20.0,119.255,0.08,998.5
325,LC,2,2014-09-26,1,2,1000,,20:00:00,20:40:00,20:15:00,8536552.0,316960.0,574.0,19L,Leptodactylidae,Adenomera,andreae,0.0,en hojarasca,activo,,,,,,,Escapo,2014,9,26,15.0,5.0,383.0,2170.0,11.128205128205128,195.0,8.0,22.0,96.538,0.04,840.0
326,LC,2,2014-09-26,1,2,1000,,20:00:00,20:40:00,20:30:00,8536788.0,317490.0,560.0,19L,Bufonidae,Rhinella,tacana,70.0,sobre hoja,activo,1.9,26.9,,,2Bd007,,,2014,9,26,15.0,5.0,383.0,2170.0,11.128205128205128,195.0,8.0,22.0,96.538,0.04,840.0
327,LC,2,2014-09-26,1,2,1000,,20:00:00,20:40:00,20:20:00,8536837.0,317366.0,564.0,19L,Craugastoridae,Pristimantis,danae,170.0,sobre hoja,cantando,1.6,24.0,,,2Bd006,,,2014,9,26,15.0,5.0,383.0,2170.0,11.128205128205128,195.0,8.0,22.0,96.538,0.04,840.0
328,LC,2,2014-09-26,1,2,1000,,20:00:00,20:40:00,20:07:00,,,,19L,Craugastoridae,Pristimantis,ockendeni,200.0,sobre hoja ancha de un arbol,en amplexus,1.3,24.1,,,2Bd005,,,2014,9,26,15.0,5.0,383.0,2170.0,11.128205128205128,195.0,8.0,22.0,96.538,0.04,840.0
329,EC,1,2014-06-29,11,61,50,3.0,20:00:00,20:40:00,20:40:00,-71.007640985772,-12.9958289768546,1055.52880899999,19L,Craugastoridae,Pristimantis,danae,0.0,en hojarasca,saltando,1.25,25.98,,,Bd177,,,2014,6,29,4.0,11.0,0.0,1020.0,11.590909090909092,88.0,0.0,12.0,104.0,0.03,1060.25
330,LC,2,2014-09-26,1,2,1000,3.0,20:00:00,20:40:00,20:05:00,8536437.0,316314.0,584.0,19L,Phyllomedusidae,Callimedusa,tomopterna,250.0,sobre rama de un arbol delgado,activo,0.85,27.6,,29-58,2bd003,154349,,2014,9,26,15.0,5.0,383.0,2170.0,11.128205128205128,195.0,8.0,22.0,96.538,0.04,840.0
331,EC,1,2014-06-29,11,61,50,3.0,20:00:00,20:40:00,20:17:00,-71.0077510401606,-12.9958060104399,1049.63476599999,19L,Craugastoridae,Pristimantis,gagliardi,0.0,en hojarasca,saltando,0.48,18.1,,,Bd179,,Cerca al punto GPS,2014,6,29,4.0,11.0,0.0,1020.0,11.590909090909092,88.0,0.0,12.0,104.0,0.03,1060.25
332,EC,1,2014-06-26,8,39,250,3.0,20:00:00,20:40:00,20:05:00,-71.0097180213779,-12.993210973218,976.963134999999,19L,Craugastoridae,Pristimantis,gagliardi,1.1,en hoja,activo,0.44,18.28,,,Bd145,,,2014,6,26,4.0,0.0,0.0,1020.0,11.590909090909092,88.0,5.0,20.0,119.0,0.01,970.25
333,LC,2,2014-09-26,1,2,1000,,20:00:00,20:40:00,20:07:00,,,,19L,Craugastoridae,Pristimantis,ockendeni,200.0,sobre hoja ancha de un arbol,en amplexus,0.4,15.9,,,2Bd004,,,2014,9,26,15.0,5.0,383.0,2170.0,11.128205128205128,195.0,8.0,22.0,96.538,0.04,840.0
334,EC,1,2014-06-29,11,61,50,3.0,20:00:00,20:40:00,20:18:00,-71.007492961362,-12.9960999637842,1055.23645,19L,Bufonidae,Rhinella,tacana,0.5,en hoja,saltando,0.29,15.0,,,Bd178,,Juvenil,2014,6,29,4.0,11.0,0.0,1020.0,11.590909090909092,88.0,0.0,12.0,104.0,0.03,1060.25
335,EC,1,2014-06-29,11,61,50,3.0,20:00:00,20:40:00,20:12:00,-71.0075129941105,-12.9962149634957,1045.661255,19L,Craugastoridae,Pristimantis,gagliardi,0.0,en hojarasca,sentado,0.17,12.25,,,Bd180,,Cerca al punto GPS,2014,6,29,4.0,11.0,0.0,1020.0,11.590909090909092,88.0,0.0,12.0,104.0,0.03,1060.25
336,EC,1,2014-06-26,8,39,250,3.0,20:00:00,20:40:00,20:17:00,-71.0097060352563,-12.9932040162384,960.962279999999,19L,Craugastoridae,Pristimantis,aff pharangobates,0.0,en el suelo,saltando,,,,,,,"Se escapo, Cerca al punto GPS",2014,6,26,4.0,0.0,0.0,1020.0,11.590909090909092,88.0,5.0,20.0,119.0,0.01,970.25
337,DR,3,2015-02-04,5,33,500,4.0,20:00:00,20:30:00,20:04:00,282009.0,8563210.0,1055.0,19L,Bufonidae,Rhinella,tacana,1.3,hoja,activo,0.26,15.2,,,3Bd084,,,2015,2,4,7.0,1.0,165.0,920.0,13.142857142857142,70.0,11.0,20.0,101.0,1.0,868.5
338,DR,3,2015-02-04,5,33,500,4.0,20:00:00,20:30:00,20:12:00,281999.0,8563226.0,890.0,19L,Craugastoridae,Pristimantis,gagliardi,1.5,hoja,atento,0.18,12.2,,,3Bd085,154427,,2015,2,4,7.0,1.0,165.0,920.0,13.142857142857142,70.0,11.0,20.0,101.0,1.0,868.5
339,DR,3,2015-02-02,3,9,1000,5.0,20:00:00,20:24:00,20:01:00,281647.0,8563561.0,801.0,19L,Craugastoridae,Pristimantis,danae,0.5,hoja,atento,,11.3,,,3Bd026,,"Luna llena, la balanza no funciono",2015,2,2,8.0,0.0,155.0,910.0,13.582089552238806,67.0,37.0,21.0,100.0,0.97,812.5
340,DR,3,2015-02-02,3,9,1000,5.0,20:00:00,20:24:00,20:20:00,281637.0,8563526.0,810.0,19L,Bufonidae,Rhinella,gr margaritifera,0.3,hoja,alerta,1.15,25.0,,,3Bd025,,Luna llena,2015,2,2,8.0,0.0,155.0,910.0,13.582089552238806,67.0,37.0,21.0,100.0,0.97,812.5
341,EC,1,2014-06-20,3,28,500,3.0,20:02:00,20:42:00,20:35:00,-71.0107919946312,-12.9916749894618,929.92804,19L,Craugastoridae,Pristimantis,gagliardi,0.2,en hoja,esperando,0.39,18.5,,,Bd032,,,2014,6,20,4.0,0.0,0.0,920.0,11.645569620253164,79.0,6.0,18.0,99.0,0.45,934.75
342,AB,5,2016-07-12,5,6,1000,6.0,20:03:00,20:23:00,20:18:00,281491.0,8563378.0,819.0,19L,Craugastoridae,Noblella,sp,0.0,suelo,activo,0.1,8.4,,,5Bd070,,GPS aproximado,2016,7,12,2.0,0.0,100.0,0.0,0.0,99.0,0.0,22.75,,0.52,825.75
343,DR,3,2015-02-05,6,4,1000,4.0,20:06:00,20:36:00,20:28:00,281473.0,8563275.0,1077.0,19L,Bufonidae,Rhinella,gr margaritifera,0.6,hoja,alerta,1.5,26.4,,,3Bd117,,,2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,22.0,105.0,0.99,830.75
344,DR,3,2015-02-05,6,4,1000,4.0,20:06:00,20:36:00,20:14:00,281464.0,8563258.0,1075.0,19L,Craugastoridae,Pristimantis,danae,0.2,hoja,atento,0.91,11.9,,,3Bd118,,,2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,22.0,105.0,0.99,830.75
345,DR,3,2015-02-05,6,4,1000,4.0,20:06:00,20:36:00,20:21:00,281459.0,8563262.0,1076.0,19L,Craugastoridae,Pristimantis,ockendeni,0.7,hoja,activo,0.14,10.5,,,3Bd115,,,2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,22.0,105.0,0.99,830.75
346,DR,3,2015-02-05,6,4,1000,4.0,20:06:00,20:36:00,20:29:00,281469.0,8563276.0,1078.0,19L,Craugastoridae,Pristimantis,ockendeni,0.6,hoja,alerta,0.08,9.8,,,3Bd116,,,2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,22.0,105.0,0.99,830.75
347,EC,1,2014-06-24,6,3,1000,3.0,20:09:00,20:49:00,20:22:00,-71.0149540286511,-12.9888600111007,832.742309999999,19L,Bufonidae,Rhinella,tacana,2.0,en hoja,saltando,1.98,34.28,,,Bd093,,Cerca al punto GPS,2014,6,24,4.0,0.0,0.0,930.0,11.481481481481481,81.0,10.0,22.0,99.0,0.1,831.75
